Mod:Item:MetaData, Localized Name
hbm:nuclear_waste_long_depleted:1, Decayed Long-Lived Nuclear Waste
hbm:nuclear_waste_long_depleted:2, Decayed Long-Lived Nuclear Waste
hbm:nuclear_waste_long_depleted:3, Decayed Long-Lived Nuclear Waste
hbm:nuclear_waste_long_depleted:4, Decayed Long-Lived Nuclear Waste
hbm:nuclear_waste_long_depleted_tiny:0, Tiny Pile of Decayed Long-Lived Nuclear Waste
hbm:nuclear_waste_long_depleted_tiny:1, Tiny Pile of Decayed Long-Lived Nuclear Waste
hbm:nuclear_waste_long_depleted_tiny:2, Tiny Pile of Decayed Long-Lived Nuclear Waste
hbm:nuclear_waste_long_depleted_tiny:3, Tiny Pile of Decayed Long-Lived Nuclear Waste
hbm:nuclear_waste_long_depleted_tiny:4, Tiny Pile of Decayed Long-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted:0, Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted:1, Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted:2, Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted:3, Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted:4, Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted:5, Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted:6, Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted:7, Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted_tiny:0, Tiny Pile of Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted_tiny:1, Tiny Pile of Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted_tiny:2, Tiny Pile of Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted_tiny:3, Tiny Pile of Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted_tiny:4, Tiny Pile of Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted_tiny:5, Tiny Pile of Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted_tiny:6, Tiny Pile of Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted_tiny:7, Tiny Pile of Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste, Nuclear Waste
hbm:nuclear_waste_tiny, Tiny Pile of Nuclear Waste
hbm:nuclear_waste_vitrified, Vitrified Nuclear Waste
hbm:nuclear_waste_vitrified_tiny, Tiny Pile of Vitrified Nuclear Waste
hbm:scrap_plastic, Plastic Scraps
hbm:scrap, Scrap
hbm:scrap_oil, Oily Scraps
hbm:scrap_nuclear, Radioactive Scraps
hbm:dust, Dust
hbm:dust_tiny, Tiny Pile of Dust
hbm:falloutitem, Pile of Fallout
hbm:containment_box, Containment Box
hbm:plastic_bag, Plastic Bag
hbm:ammo_bag, Ammo Bag
hbm:ammo_bag_infinite, Infinite Ammo Bag
hbm:casing_bag, Bullet Casing Bag
hbm:tritium_deuterium_cake, Tritium-Deuterium-Cake
hbm:pile_rod_uranium, Chicago Pile Uranium Rod
hbm:pile_rod_pu239, Chicago Pile Bred Uranium Rod
hbm:pile_rod_plutonium, Chicago Pile Plutonium Rod
hbm:pile_rod_source, Chicago Pile Ra226Be Neutron Source
hbm:pile_rod_boron, Chicago Pile Control Rod
hbm:pile_rod_lithium, Chicago Pile Lithium Cell
hbm:pile_rod_detector, Chicago Pile Control & Detector Rod
hbm:rod_empty, Empty Rod
hbm:rod_dual_empty, Empty Dual Rod
hbm:rod_quad_empty, Empty Quad Rod
hbm:rod_zirnox_empty, Empty ZIRNOX Rod
hbm:rod_zirnox_tritium, ZIRNOX Tritium Rod
hbm:rod_zirnox:0, ZIRNOX Natural Uranium Fuel Rod
hbm:rod_zirnox:1, ZIRNOX Uranium Fuel Rod
hbm:rod_zirnox:2, ZIRNOX Thorium-232 Rod
hbm:rod_zirnox:3, ZIRNOX Thorium Fuel Rod
hbm:rod_zirnox:4, ZIRNOX MOX Fuel Rod
hbm:rod_zirnox:5, ZIRNOX Plutonium Fuel Rod
hbm:rod_zirnox:6, ZIRNOX Uranium-233 Fuel Rod
hbm:rod_zirnox:7, ZIRNOX Uranium-235 Fuel Rod
hbm:rod_zirnox:8, ZIRNOX LES Fuel Rod
hbm:rod_zirnox:9, ZIRNOX Lithium Rod
hbm:rod_zirnox:10, ZIRNOX ZFB MOX Fuel Rod
hbm:rod_zirnox_depleted:0, Depleted ZIRNOX Natural Uranium Fuel Rod
hbm:rod_zirnox_depleted:1, Depleted ZIRNOX Uranium Fuel Rod
hbm:rod_zirnox_depleted:2, Depleted ZIRNOX Thorium Fuel Rod
hbm:rod_zirnox_depleted:3, Depleted ZIRNOX MOX Fuel Rod
hbm:rod_zirnox_depleted:4, Depleted ZIRNOX Plutonium Fuel Rod
hbm:rod_zirnox_depleted:5, Depleted ZIRNOX Uranium-233 Fuel Rod
hbm:rod_zirnox_depleted:6, Depleted ZIRNOX Uranium-235 Fuel Rod
hbm:rod_zirnox_depleted:7, Depleted ZIRNOX LES Fuel Rod
hbm:rod_zirnox_depleted:8, Depleted ZIRNOX ZFB MOX Fuel Rod
hbm:waste_natural_uranium:0, Depleted Natural Uranium Fuel
hbm:waste_natural_uranium:1, Depleted Natural Uranium Fuel
hbm:waste_uranium:0, Depleted Uranium Fuel
hbm:waste_uranium:1, Depleted Uranium Fuel
hbm:waste_thorium:0, Depleted Thorium Fuel
hbm:waste_thorium:1, Depleted Thorium Fuel
hbm:waste_mox:0, Depleted MOX Fuel
hbm:waste_mox:1, Depleted MOX Fuel
hbm:waste_plutonium:0, Depleted Plutonium Fuel
hbm:waste_plutonium:1, Depleted Plutonium Fuel
hbm:waste_u233:0, Depleted Uranium-233 Fuel
hbm:waste_u233:1, Depleted Uranium-233 Fuel
hbm:waste_u235:0, Depleted Uranium-235 Fuel
hbm:waste_u235:1, Depleted Uranium-235 Fuel
hbm:waste_schrabidium:0, Depleted Schrabidium Fuel
hbm:waste_schrabidium:1, Depleted Schrabidium Fuel
hbm:waste_zfb_mox:0, Depleted ZFB MOX Fuel
hbm:waste_zfb_mox:1, Depleted ZFB MOX Fuel
hbm:waste_plate_u233:0, Depleted HEU-233 Plate Fuel
hbm:waste_plate_u233:1, Depleted HEU-233 Plate Fuel
hbm:waste_plate_u235:0, Depleted HEU-235 Plate Fuel
hbm:waste_plate_u235:1, Depleted HEU-235 Plate Fuel
hbm:waste_plate_mox:0, Depleted MOX Plate Fuel
hbm:waste_plate_mox:1, Depleted MOX Plate Fuel
hbm:waste_plate_pu239:0, Depleted HEP-239 Plate Fuel
hbm:waste_plate_pu239:1, Depleted HEP-239 Plate Fuel
hbm:waste_plate_sa326:0, Depleted HES-326 Plate Fuel
hbm:waste_plate_sa326:1, Depleted HES-326 Plate Fuel
hbm:waste_plate_ra226be:0, Depleted Ra226Be Plate Fuel
hbm:waste_plate_ra226be:1, Depleted Ra226Be Plate Fuel
hbm:waste_plate_pu238be:0, Depleted Pu238Be Plate Fuel
hbm:waste_plate_pu238be:1, Depleted Pu238Be Plate Fuel
hbm:plate_fuel_u233, HEU-233 Plate Fuel
hbm:plate_fuel_u235, HEU-235 Plate Fuel
hbm:plate_fuel_mox, MOX Plate Fuel
hbm:plate_fuel_pu239, HEP-239 Plate Fuel
hbm:plate_fuel_sa326, HES-326 Plate Fuel
hbm:plate_fuel_ra226be, Ra226Be Plate Fuel
hbm:plate_fuel_pu238be, Pu238Be Plate Fuel
hbm:pwr_fuel:0, MEU PWR Fuel Rod
hbm:pwr_fuel:1, HEU-233 PWR Fuel Rod
hbm:pwr_fuel:2, HEU-235 PWR Fuel Rod
hbm:pwr_fuel:3, MEN PWR Fuel Rod
hbm:pwr_fuel:4, HEN-237 PWR Fuel Rod
hbm:pwr_fuel:5, MOX PWR Fuel Rod
hbm:pwr_fuel:6, MEP PWR Fuel Rod
hbm:pwr_fuel:7, HEP-239 PWR Fuel Rod
hbm:pwr_fuel:8, HEP-241 PWR Fuel Rod
hbm:pwr_fuel:9, MEA PWR Fuel Rod
hbm:pwr_fuel:10, HEA-242 PWR Fuel Rod
hbm:pwr_fuel:11, HES-326 PWR Fuel Rod
hbm:pwr_fuel:12, HES-327 PWR Fuel Rod
hbm:pwr_fuel:13, Fuel Grade Americium PWR BFB Rod
hbm:pwr_fuel:14, Plutonium-241 PWR BFB Rod
hbm:pwr_fuel_hot:0, Hot MEU PWR Fuel Rod
hbm:pwr_fuel_hot:1, Hot HEU-233 PWR Fuel Rod
hbm:pwr_fuel_hot:2, Hot HEU-235 PWR Fuel Rod
hbm:pwr_fuel_hot:3, Hot MEN PWR Fuel Rod
hbm:pwr_fuel_hot:4, Hot HEN-237 PWR Fuel Rod
hbm:pwr_fuel_hot:5, Hot MOX PWR Fuel Rod
hbm:pwr_fuel_hot:6, Hot MEP PWR Fuel Rod
hbm:pwr_fuel_hot:7, Hot HEP-239 PWR Fuel Rod
hbm:pwr_fuel_hot:8, Hot HEP-241 PWR Fuel Rod
hbm:pwr_fuel_hot:9, Hot MEA PWR Fuel Rod
hbm:pwr_fuel_hot:10, Hot HEA-242 PWR Fuel Rod
hbm:pwr_fuel_hot:11, Hot HES-326 PWR Fuel Rod
hbm:pwr_fuel_hot:12, Hot HES-327 PWR Fuel Rod
hbm:pwr_fuel_hot:13, Hot Fuel Grade Americium PWR BFB Rod
hbm:pwr_fuel_hot:14, Hot Plutonium-241 PWR BFB Rod
hbm:pwr_fuel_depleted:0, Depleted MEU PWR Fuel Rod
hbm:pwr_fuel_depleted:1, Depleted HEU-233 PWR Fuel Rod
hbm:pwr_fuel_depleted:2, Depleted HEU-235 PWR Fuel Rod
hbm:pwr_fuel_depleted:3, Depleted MEN PWR Fuel Rod
hbm:pwr_fuel_depleted:4, Depleted HEN-237 PWR Fuel Rod
hbm:pwr_fuel_depleted:5, Depleted MOX PWR Fuel Rod
hbm:pwr_fuel_depleted:6, Depleted MEP PWR Fuel Rod
hbm:pwr_fuel_depleted:7, Depleted HEP-239 PWR Fuel Rod
hbm:pwr_fuel_depleted:8, Depleted HEP-241 PWR Fuel Rod
hbm:pwr_fuel_depleted:9, Depleted MEA PWR Fuel Rod
hbm:pwr_fuel_depleted:10, Depleted HEA-242 PWR Fuel Rod
hbm:pwr_fuel_depleted:11, Depleted HES-326 PWR Fuel Rod
hbm:pwr_fuel_depleted:12, Depleted HES-327 PWR Fuel Rod
hbm:pwr_fuel_depleted:13, Depleted Fuel Grade Americium PWR BFB Rod
hbm:pwr_fuel_depleted:14, Depleted Plutonium-241 PWR BFB Rod
hbm:rod:0, Lithium Rod
hbm:rod:1, Tritium Rod
hbm:rod:2, Cobalt Rod
hbm:rod:3, Cobalt-60 Rod
hbm:rod:4, Thorium-232 Rod
hbm:rod:5, Thorium Fuel Rod
hbm:rod:6, Uranium-235 Rod
hbm:rod:7, Neptunium-237 Rod
hbm:rod:8, Uranium-238 Rod
hbm:rod:9, Plutonium-238 Rod
hbm:rod:10, Plutonium-239 Rod
hbm:rod:11, Reactor-Grade Plutonium Rod
hbm:rod:12, Nuclear Waste Rod
hbm:rod:13, Lead Rod
hbm:rod:14, Uranium Rod
hbm:rod:15, Radium-226 Rod
hbm:rod:16, Actinium-227 Rod
hbm:rod_dual:0, Lithium Dual Rod
hbm:rod_dual:1, Tritium Dual Rod
hbm:rod_dual:2, Cobalt Dual Rod
hbm:rod_dual:3, Cobalt-60 Dual Rod
hbm:rod_dual:4, Thorium-232 Dual Rod
hbm:rod_dual:5, Thorium Fuel Dual Rod
hbm:rod_dual:6, Uranium-235 Dual Rod
hbm:rod_dual:7, Neptunium-237 Dual Rod
hbm:rod_dual:8, Uranium-238 Dual Rod
hbm:rod_dual:9, Plutonium-238 Dual Rod
hbm:rod_dual:10, Plutonium-239 Dual Rod
hbm:rod_dual:11, Reactor-Grade Plutonium Dual Rod
hbm:rod_dual:12, Nuclear Waste Dual Rod
hbm:rod_dual:13, Lead Dual Rod
hbm:rod_dual:14, Uranium Dual Rod
hbm:rod_dual:15, Radium-226 Dual Rod
hbm:rod_dual:16, Actinium-227 Dual Rod
hbm:rod_quad:0, Lithium Quad Rod
hbm:rod_quad:1, Tritium Quad Rod
hbm:rod_quad:2, Cobalt Quad Rod
hbm:rod_quad:3, Cobalt-60 Quad Rod
hbm:rod_quad:4, Thorium-232 Quad Rod
hbm:rod_quad:5, Thorium Fuel Quad Rod
hbm:rod_quad:6, Uranium-235 Quad Rod
hbm:rod_quad:7, Neptunium-237 Quad Rod
hbm:rod_quad:8, Uranium-238 Quad Rod
hbm:rod_quad:9, Plutonium-238 Quad Rod
hbm:rod_quad:10, Plutonium-239 Quad Rod
hbm:rod_quad:11, Reactor-Grade Plutonium Quad Rod
hbm:rod_quad:12, Nuclear Waste Quad Rod
hbm:rod_quad:13, Lead Quad Rod
hbm:rod_quad:14, Uranium Quad Rod
hbm:rod_quad:15, Radium-226 Quad Rod
hbm:rod_quad:16, Actinium-227 Quad Rod
hbm:pellet_rtg_depleted:0, Decayed Bismuth RTG Pellet
hbm:pellet_rtg_depleted:1, Decayed Mercury RTG Pellet
hbm:pellet_rtg_depleted:2, Decayed Neptunium RTG Pellet
hbm:pellet_rtg_depleted:3, Decayed Lead RTG Pellet
hbm:pellet_rtg_depleted:4, Decayed Zirconium RTG Pellet
hbm:pellet_rtg_depleted:5, Decayed Nickel RTG Pellet
hbm:pellet_rtg_radium, Radium-226 RTG Pellet
hbm:pellet_rtg_weak, Weak Uranium RTG Pellet
hbm:pellet_rtg, Plutonium-238 RTG Pellet
hbm:pellet_rtg_strontium, Strontium-90 RTG Pellet
hbm:pellet_rtg_cobalt, Cobalt-60 RTG Pellet
hbm:pellet_rtg_actinium, Actinium-227 RTG Pellet
hbm:pellet_rtg_americium, Americium-241 RTG Pellet
hbm:pellet_rtg_polonium, Polonium-210 RTG Pellet
hbm:pellet_rtg_gold, Gold-198 RTG Pellet
hbm:pellet_rtg_lead, Lead-209 RTG Pellet
hbm:pellet_rtg_balefire, Balefire-XXX RTG Pellet
hbm:pellet_coal, Dense Coal Cluster
hbm:chlorine_pinwheel, Chlorine Pinwheel
hbm:ring_starmetal, §9Starmetal Ring§r
hbm:flywheel_beryllium, Beryllium Flywheel
hbm:biomass, Biomass
hbm:biomass_compressed, Compressed Biomass
hbm:ball_resin, Latex
hbm:cordite, Cordite
hbm:ballistite, Ballistite
hbm:ball_dynamite, Dynamite
hbm:ball_tnt, TNT
hbm:ball_tatb, TATB
hbm:ball_fireclay, Fireclay
hbm:plant_item:0, Tobacco
hbm:plant_item:1, Rope
hbm:plant_item:2, Mustard Willow Leaf
hbm:mold_base, Blank Foundry Mold
hbm:mold:0, Foundry Mold
hbm:mold:1, Foundry Mold
hbm:mold:2, Foundry Mold
hbm:mold:3, Foundry Mold
hbm:mold:4, Foundry Mold
hbm:mold:5, Foundry Mold
hbm:mold:6, Foundry Mold
hbm:mold:7, Foundry Mold
hbm:mold:8, Foundry Mold
hbm:mold:9, Foundry Mold
hbm:mold:10, Foundry Mold
hbm:mold:11, Foundry Mold
hbm:mold:12, Foundry Mold
hbm:mold:13, Foundry Mold
hbm:mold:15, Foundry Mold
hbm:mold:16, Foundry Mold
hbm:mold:17, Foundry Mold
hbm:mold:19, Foundry Mold
hbm:mold:20, Foundry Mold
hbm:mold:21, Foundry Mold
hbm:mold:22, Foundry Mold
hbm:mold:23, Foundry Mold
hbm:mold:24, Foundry Mold
hbm:mold:25, Foundry Mold
hbm:mold:26, Foundry Mold
hbm:mold:27, Foundry Mold
hbm:mold:28, Foundry Mold
hbm:scraps:0, Stone Scraps
hbm:scraps:699, Carbon Scraps
hbm:scraps:2600, Iron Scraps
hbm:scraps:7900, Gold Scraps
hbm:scraps:1, Redstone Scraps
hbm:scraps:2, Obsidian Scraps
hbm:scraps:2601, Hematite Scraps
hbm:scraps:2602, Wrought Iron Scraps
hbm:scraps:2603, Pig Iron Scraps
hbm:scraps:2604, Meteoric Iron Scraps
hbm:scraps:2901, Malachite Scraps
hbm:scraps:9200, Uranium Scraps
hbm:scraps:9233, Uranium-233 Scraps
hbm:scraps:9235, Uranium-235 Scraps
hbm:scraps:9238, Uranium-238 Scraps
hbm:scraps:9032, Thorium-232 Scraps
hbm:scraps:9400, Plutonium Scraps
hbm:scraps:9401, Reactor-Grade Plutonium Scraps
hbm:scraps:9438, Plutonium-238 Scraps
hbm:scraps:9439, Plutonium-239 Scraps
hbm:scraps:9440, Plutonium-240 Scraps
hbm:scraps:9441, Plutonium-241 Scraps
hbm:scraps:9501, Reactor-Grade Americium Scraps
hbm:scraps:9541, Americium-241 Scraps
hbm:scraps:9542, Americium-242 Scraps
hbm:scraps:9337, Neptunium-237 Scraps
hbm:scraps:8410, Polonium-210 Scraps
hbm:scraps:4399, Technetium-99 Scraps
hbm:scraps:8826, Radium-226 Scraps
hbm:scraps:8927, Actinium-227 Scraps
hbm:scraps:2760, Cobalt-60 Scraps
hbm:scraps:7998, Gold-198 Scraps
hbm:scraps:8209, Lead-209 Scraps
hbm:scraps:12626, Schrabidium Scraps
hbm:scraps:12627, Solinium Scraps
hbm:scraps:12600, Ferric Schrabidate Scraps
hbm:scraps:12601, Schraranium Scraps
hbm:scraps:12836, Ghiorsium-336 Scraps
hbm:scraps:2200, Titanium Scraps
hbm:scraps:2900, Copper Scraps
hbm:scraps:7400, Tungsten Scraps
hbm:scraps:1300, Aluminium Scraps
hbm:scraps:8200, Lead Scraps
hbm:scraps:8300, Bismuth Scraps
hbm:scraps:3300, Arsenic Scraps
hbm:scraps:7300, Tantalum Scraps
hbm:scraps:6000, Neodymium Scraps
hbm:scraps:4100, Niobium Scraps
hbm:scraps:400, Beryllium Scraps
hbm:scraps:2700, Cobalt Scraps
hbm:scraps:500, Boron Scraps
hbm:scraps:501, Borax Scraps
hbm:scraps:5700, Lanthanium Scraps
hbm:scraps:4000, Zirconium Scraps
hbm:scraps:1100, Sodium Scraps
hbm:scraps:3800, Strontium Scraps
hbm:scraps:2000, Calcium Scraps
hbm:scraps:300, Lithium Scraps
hbm:scraps:4800, Cadmium Scraps
hbm:scraps:1400, Silicon Scraps
hbm:scraps:1401, Asbestos Scraps
hbm:scraps:7699, Osmiridium Scraps
hbm:scraps:30, Steel Scraps
hbm:scraps:31, Minecraft Grade Copper Scraps
hbm:scraps:33, High-Speed Steel Scraps
hbm:scraps:42, Desh Scraps
hbm:scraps:35, Starmetal Scraps
hbm:scraps:37, Ferrouranium Scraps
hbm:scraps:36, Technetium Steel Scraps
hbm:scraps:43, Cadmium Steel Scraps
hbm:scraps:46, Bismuth Bronze Scraps
hbm:scraps:47, Arsenic Bronze Scraps
hbm:scraps:48, BSCCO Scraps
hbm:scraps:38, Magnetized Tungsten Scraps
hbm:scraps:39, Combine Steel Scraps
hbm:scraps:45, Dineutronium Scraps
hbm:scraps:40, Flux Scraps
hbm:scraps:41, Slag Scraps
hbm:scraps:44, Poisonous Mud Scraps
hbm:scraps:49, Gunmetal Scraps
hbm:scraps:50, Weapon Steel Scraps
hbm:scraps:34, Saturnite Scraps
hbm:shell:2200, Titanium Shell
hbm:shell:2900, Copper Shell
hbm:shell:1300, Aluminium Shell
hbm:shell:30, Steel Shell
hbm:shell:50, Weapon Steel Shell
hbm:shell:34, Saturnite Shell
hbm:pipe:2600, Iron Pipe
hbm:pipe:2900, Copper Pipe
hbm:pipe:1300, Aluminium Pipe
hbm:pipe:8200, Lead Pipe
hbm:pipe:30, Steel Pipe
hbm:pipe:33, High-Speed Steel Pipe
hbm:pipe:20003, Rubber Pipe
hbm:ingot_raw:1, Redstone Ingot
hbm:ingot_raw:6000, Neodymium Ingot
hbm:ingot_raw:501, Borax Ingot
hbm:ingot_raw:1100, Sodium Ingot
hbm:ingot_raw:3800, Strontium Ingot
hbm:ingot_raw:41, Slag Ingot
hbm:plate_cast:2600, Cast Iron Plate
hbm:plate_cast:7900, Cast Gold Plate
hbm:plate_cast:12626, Cast Schrabidium Plate
hbm:plate_cast:12600, Cast Ferric Schrabidate Plate
hbm:plate_cast:2200, Cast Titanium Plate
hbm:plate_cast:2900, Cast Copper Plate
hbm:plate_cast:7400, Cast Tungsten Plate
hbm:plate_cast:1300, Cast Aluminium Plate
hbm:plate_cast:8200, Cast Lead Plate
hbm:plate_cast:4000, Cast Zirconium Plate
hbm:plate_cast:7699, Cast Osmiridium Plate
hbm:plate_cast:30, Cast Steel Plate
hbm:plate_cast:33, Cast High-Speed Steel Plate
hbm:plate_cast:42, Cast Desh Plate
hbm:plate_cast:35, Cast Starmetal Plate
hbm:plate_cast:37, Cast Ferrouranium Plate
hbm:plate_cast:36, Cast Technetium Steel Plate
hbm:plate_cast:43, Cast Cadmium Steel Plate
hbm:plate_cast:46, Cast Bismuth Bronze Plate
hbm:plate_cast:47, Cast Arsenic Bronze Plate
hbm:plate_cast:39, Cast Combine Steel Plate
hbm:plate_cast:50, Cast Weapon Steel Plate
hbm:plate_cast:34, Cast Saturnite Plate
hbm:plate_welded:2600, Welded Iron Plate
hbm:plate_welded:2200, Welded Titanium Plate
hbm:plate_welded:2900, Welded Copper Plate
hbm:plate_welded:7400, Welded Tungsten Plate
hbm:plate_welded:1300, Welded Aluminium Plate
hbm:plate_welded:4000, Welded Zirconium Plate
hbm:plate_welded:7699, Welded Osmiridium Plate
hbm:plate_welded:30, Welded Steel Plate
hbm:plate_welded:36, Welded Technetium Steel Plate
hbm:plate_welded:43, Welded Cadmium Steel Plate
hbm:plate_welded:39, Welded Combine Steel Plate
hbm:wire_fine:699, Carbon Wire
hbm:wire_fine:7900, Gold Wire
hbm:wire_fine:12626, Schrabidium Wire
hbm:wire_fine:2900, Copper Wire
hbm:wire_fine:7400, Tungsten Wire
hbm:wire_fine:1300, Aluminium Wire
hbm:wire_fine:8200, Lead Wire
hbm:wire_fine:4000, Zirconium Wire
hbm:wire_fine:30, Steel Wire
hbm:wire_fine:31, Minecraft Grade Copper Wire
hbm:wire_fine:38, Magnetized Tungsten Wire
hbm:wire_dense:7900, Dense Gold Wire
hbm:wire_dense:12626, Dense Schrabidium Wire
hbm:wire_dense:12600, Dense Ferric Schrabidate Wire
hbm:wire_dense:2200, Dense Titanium Wire
hbm:wire_dense:2900, Dense Copper Wire
hbm:wire_dense:7400, Dense Tungsten Wire
hbm:wire_dense:6000, Dense Neodymium Wire
hbm:wire_dense:4100, Dense Niobium Wire
hbm:wire_dense:31, Dense Minecraft Grade Copper Wire
hbm:wire_dense:35, Dense Starmetal Wire
hbm:wire_dense:48, Dense BSCCO Wire
hbm:wire_dense:38, Dense Magnetized Tungsten Wire
hbm:wire_dense:45, Dense Dineutronium Wire
hbm:bolt:7400, Tungsten Bolt
hbm:bolt:8200, Lead Bolt
hbm:bolt:30, Steel Bolt
hbm:bolt:33, High-Speed Steel Bolt
hbm:bolt_spike, Railroad Spike
hbm:part_barrel_light:30, Light Steel Barrel
hbm:part_barrel_light:33, Light High-Speed Steel Barrel
hbm:part_barrel_light:42, Light Desh Barrel
hbm:part_barrel_light:36, Light Technetium Steel Barrel
hbm:part_barrel_light:43, Light Cadmium Steel Barrel
hbm:part_barrel_light:46, Light Bismuth Bronze Barrel
hbm:part_barrel_light:47, Light Arsenic Bronze Barrel
hbm:part_barrel_light:49, Light Gunmetal Barrel
hbm:part_barrel_light:50, Light Weapon Steel Barrel
hbm:part_barrel_light:34, Light Saturnite Barrel
hbm:part_barrel_heavy:30, Heavy Steel Barrel
hbm:part_barrel_heavy:33, Heavy High-Speed Steel Barrel
hbm:part_barrel_heavy:42, Heavy Desh Barrel
hbm:part_barrel_heavy:37, Heavy Ferrouranium Barrel
hbm:part_barrel_heavy:36, Heavy Technetium Steel Barrel
hbm:part_barrel_heavy:43, Heavy Cadmium Steel Barrel
hbm:part_barrel_heavy:49, Heavy Gunmetal Barrel
hbm:part_barrel_heavy:50, Heavy Weapon Steel Barrel
hbm:part_barrel_heavy:34, Heavy Saturnite Barrel
hbm:part_receiver_light:30, Light Steel Receiver
hbm:part_receiver_light:33, Light High-Speed Steel Receiver
hbm:part_receiver_light:42, Light Desh Receiver
hbm:part_receiver_light:36, Light Technetium Steel Receiver
hbm:part_receiver_light:43, Light Cadmium Steel Receiver
hbm:part_receiver_light:46, Light Bismuth Bronze Receiver
hbm:part_receiver_light:47, Light Arsenic Bronze Receiver
hbm:part_receiver_light:49, Light Gunmetal Receiver
hbm:part_receiver_light:50, Light Weapon Steel Receiver
hbm:part_receiver_light:34, Light Saturnite Receiver
hbm:part_receiver_heavy:33, Heavy High-Speed Steel Receiver
hbm:part_receiver_heavy:37, Heavy Ferrouranium Receiver
hbm:part_receiver_heavy:36, Heavy Technetium Steel Receiver
hbm:part_receiver_heavy:43, Heavy Cadmium Steel Receiver
hbm:part_receiver_heavy:46, Heavy Bismuth Bronze Receiver
hbm:part_receiver_heavy:47, Heavy Arsenic Bronze Receiver
hbm:part_receiver_heavy:49, Heavy Gunmetal Receiver
hbm:part_receiver_heavy:50, Heavy Weapon Steel Receiver
hbm:part_receiver_heavy:34, Heavy Saturnite Receiver
hbm:part_mechanism:49, Gunmetal Mechanism
hbm:part_mechanism:50, Weapon Steel Mechanism
hbm:part_mechanism:34, Saturnite Mechanism
hbm:part_stock:3, Wood Stock
hbm:part_stock:42, Desh Stock
hbm:part_stock:49, Gunmetal Stock
hbm:part_stock:50, Weapon Steel Stock
hbm:part_stock:34, Saturnite Stock
hbm:part_stock:20001, Polymer Stock
hbm:part_stock:20002, Bakelite Stock
hbm:part_stock:20004, Hard Plastic Stock
hbm:part_stock:20005, PVC Stock
hbm:part_grip:3, Wood Grip
hbm:part_grip:4, Ivory Grip
hbm:part_grip:30, Steel Grip
hbm:part_grip:33, High-Speed Steel Grip
hbm:part_grip:42, Desh Grip
hbm:part_grip:49, Gunmetal Grip
hbm:part_grip:50, Weapon Steel Grip
hbm:part_grip:34, Saturnite Grip
hbm:part_grip:20001, Polymer Grip
hbm:part_grip:20002, Bakelite Grip
hbm:part_grip:20003, Rubber Grip
hbm:part_grip:20004, Hard Plastic Grip
hbm:part_grip:20005, PVC Grip
hbm:casing:0, Small Gunmetal Casing
hbm:casing:1, Large Gunmetal Casing
hbm:casing:2, Small Weapon Steel Casing
hbm:casing:3, Large Weapon Steel Casing
hbm:casing:4, Black Powder Shotshell Casing
hbm:casing:5, Plastic Shotshell Casing
hbm:casing:6, Advanced Shotshell Casing
hbm:bedrock_ore_new:0, Light Metal Bedrock Ore
hbm:bedrock_ore_new:16, Roasted Light Metal Bedrock Ore
hbm:bedrock_ore_new:32, Washed Light Metal Bedrock Ore
hbm:bedrock_ore_new:48, Light Metal Bedrock Ore, Primary Fraction
hbm:bedrock_ore_new:64, Light Metal Bedrock Ore, Roasted Primary Fraction
hbm:bedrock_ore_new:80, Light Metal Bedrock Ore, Sulfuric Primary Fraction
hbm:bedrock_ore_new:96, Light Metal Bedrock Ore, Separated Sulfuric Primary Fraction
hbm:bedrock_ore_new:112, Light Metal Bedrock Ore, Dissolved Primary Fraction
hbm:bedrock_ore_new:128, Light Metal Bedrock Ore, Separated Dissolved Primary Fraction
hbm:bedrock_ore_new:144, Light Metal Bedrock Ore, Cleaned Primary Fraction
